18	1.1924	1.2259	1.4486	0.5822	1.0081788301467896 1.2993494272232056 1.2215576171875 0.920912504196167 0.948228120803833 0.8444076776504517 1.1742948293685913 1.215827226638794 1.1933232545852661 0.9127650260925293 1.2698071002960205 0.8395351767539978 1.2482881546020508 1.1005851030349731 1.2199046611785889 1.1226720809936523 0.748555064201355 1.0930317640304565 1.2118781805038452 1.159603476524353 1.1700716018676758 1.1874525547027588 0.7547105550765991 1.2963634729385376 0.7620465755462646 1.1967334747314453 1.1901469230651855 1.283630132675171 1.357924222946167 1.3123924732208252 1.4030818939208984 1.3594646453857422 1.2644855976104736 1.3193618059158325 1.3201682567596436 1.366308331489563 1.3485490083694458 1.1653187274932861 1.2208993434906006 1.218571662902832 1.3184689283370972 1.31266450881958 1.3226871490478516 1.4055873155593872 1.3215782642364502 1.207862138748169 1.4474334716796875 1.1481579542160034 1.3641542196273804 1.313114881515503 0.9907285571098328 1.1332414150238037 1.205051064491272 1.1907249689102173 1.229905366897583 0.795320451259613 1.4214236736297607 0.5822153091430664 1.3151113986968994 1.2689837217330933 1.0441557168960571 1.2455182075500488 1.2575442790985107 1.2532048225402832 1.0617542266845703 1.411089539527893 0.966912567615509 1.3505796194076538 1.256317377090454 1.273263692855835 1.3108731508255005 1.2749148607254028 1.123274564743042 1.3736870288848877 1.0670028924942017 1.3471096754074097 1.2180262804031372 1.1701140403747559 1.1981942653656006 1.197359323501587 1.192922830581665 1.117160439491272 1.2721542119979858 1.0335685014724731 1.2917298078536987 1.1597654819488525 1.2058714628219604 1.1486517190933228 1.2606430053710938 1.187579870223999 1.2380025386810303 1.4485664367675781 1.2475974559783936 1.2404974699020386 1.2634799480438232 1.2943528890609741 0.6587180495262146 1.1186798810958862 1.23052978515625 1.3220266103744507 1.3537360429763794 1.265331506729126 1.2519992589950562 1.2258884906768799 1.2318745851516724
18	1.1871	1.2305	1.3884	0.5822	1.1226720809936523 1.1531378030776978 1.1946446895599365 0.748555064201355 1.0930317640304565 0.941848635673523 1.1967334747314453 1.159603476524353 1.1874525547027588 0.7547105550765991 0.7620465755462646 1.1520061492919922 1.1901469230651855 1.3464875221252441 1.3331931829452515 1.218571662902832 1.3184689283370972 1.3257066011428833 1.3641542196273804 1.3226871490478516 1.3215782642364502 1.207862138748169 1.1481579542160034 1.38173246383667 1.313114881515503 1.337893009185791 1.169834852218628 1.2286105155944824 0.9174867272377014 1.3613089323043823 1.2529360055923462 1.3415124416351318 1.1738736629486084 1.1061125993728638 1.3454477787017822 1.2673628330230713 1.200810432434082 1.3225725889205933 1.306383490562439 1.3501726388931274 1.1132503747940063 1.2807414531707764 1.1618852615356445 1.1592280864715576 1.2027342319488525 1.2665363550186157 0.9907285571098328 1.0062816143035889 1.3151113986968994 1.205051064491272 1.229905366897583 0.795320451259613 0.5822153091430664 1.2619905471801758 1.2689837217330933 1.0636178255081177 1.3505796194076538 1.2455182075500488 1.2532048225402832 1.0617542266845703 0.966912567615509 1.3479316234588623 1.256317377090454 1.297764778137207 1.21311616897583 1.2719929218292236 0.9749690294265747 1.0054057836532593 1.2509747743606567 1.3059524297714233 1.2721542119979858 1.2404974699020386 1.1186798810958862 1.2519992589950562 1.27288019657135 1.2318745851516724 1.1981942653656006 1.197359323501587 1.117160439491272 1.3884295225143433 1.0335685014724731 1.2380025386810303 1.2475974559783936 1.303640365600586 1.2634799480438232 0.6587180495262146 1.2331898212432861 1.23052978515625 1.3614543676376343 1.2258884906768799 1.2939084768295288
12	1.2191	1.2358	1.4106	0.7620	0.7620465755462646 1.299343466758728 1.0930317640304565 1.0943405628204346 1.202652931213379 0.9867282509803772 1.228167176246643 1.1785078048706055 1.1967334747314453 1.1901469230651855 1.3483660221099854 0.966912567615509 1.2305972576141357 1.2748234272003174 1.1739022731781006 1.3435094356536865 1.1794874668121338 1.2519992589950562 1.2258884906768799 1.320502519607544 1.1339054107666016 1.2260303497314453 1.3600633144378662 1.2353113889694214 1.3530203104019165 1.1926146745681763 0.9880074262619019 1.3593169450759888 1.3725024461746216 0.9002554416656494 1.3383615016937256 1.2618452310562134 1.3505796194076538 1.256317377090454 1.016488790512085 1.3313418626785278 1.2357568740844727 1.3262749910354614 1.1784588098526 1.1133756637573242 1.307005524635315 1.2450393438339233 1.2474966049194336 1.0992244482040405 1.1620526313781738 1.2724510431289673 1.2514266967773438 1.3687515258789062 1.4106419086456299 1.2473801374435425 1.199386715888977 1.2656538486480713 1.322534203529358 1.3421063423156738 1.2318745851516724
12	1.2191	1.2358	1.4106	0.7620	0.7620465755462646 1.299343466758728 1.0930317640304565 1.0943405628204346 1.202652931213379 0.9867282509803772 1.228167176246643 1.1785078048706055 1.1967334747314453 1.1901469230651855 1.3483660221099854 0.966912567615509 1.2305972576141357 1.2748234272003174 1.1739022731781006 1.3435094356536865 1.1794874668121338 1.2519992589950562 1.2258884906768799 1.320502519607544 1.1339054107666016 1.2260303497314453 1.3600633144378662 1.2353113889694214 1.3530203104019165 1.1926146745681763 0.9880074262619019 1.3593169450759888 1.3725024461746216 0.9002554416656494 1.3383615016937256 1.2618452310562134 1.3505796194076538 1.256317377090454 1.016488790512085 1.3313418626785278 1.2357568740844727 1.3262749910354614 1.1784588098526 1.1133756637573242 1.307005524635315 1.2450393438339233 1.2474966049194336 1.0992244482040405 1.1620526313781738 1.2724510431289673 1.2514266967773438 1.3687515258789062 1.4106419086456299 1.2473801374435425 1.199386715888977 1.2656538486480713 1.322534203529358 1.3421063423156738 1.2318745851516724
11	1.2529	1.2676	1.4521	0.9423	1.2993494272232056 1.2281339168548584 1.3379930257797241 1.3266487121582031 1.2695205211639404 0.9422563314437866 1.2482881546020508 1.1005851030349731 1.445863962173462 1.257663369178772 1.1282780170440674 1.001305341720581 1.283963918685913 1.1653187274932861 1.2208993434906006 1.2949743270874023 1.3127925395965576 1.452135682106018 1.3055914640426636 1.3544139862060547 1.345584511756897 1.2724510431289673 1.3659261465072632 1.140803337097168 1.3687515258789062 1.4106419086456299 1.289103388786316 1.2762854099273682 1.199386715888977 1.2656538486480713 1.2141101360321045 1.251540184020996 1.07154381275177 1.1754461526870728 1.2485519647598267 1.2318745851516724
12	1.2136	1.2536	1.3869	0.8815	1.250866413116455 0.941848635673523 1.1531378030776978 1.0930317640304565 1.228167176246643 1.299343466758728 1.1967334747314453 1.1901469230651855 1.2989249229431152 1.299877643585205 1.3086090087890625 1.279457926750183 0.9923456907272339 1.100521445274353 0.881543755531311 0.9174867272377014 1.0636178255081177 1.305044174194336 1.341383457183838 1.297764778137207 1.3059524297714233 1.2286105155944824 1.3869208097457886 1.3205482959747314 1.3613089323043823 1.2673628330230713 1.3383615016937256 1.320502519607544 1.3505796194076538 1.256317377090454 1.2353113889694214 1.199386715888977 1.2656538486480713 1.1926146745681763 0.9880074262619019 1.2318745851516724
17	1.1789	1.2291	1.4486	0.5822	1.0081788301467896 1.2215576171875 0.920912504196167 0.948228120803833 1.1742948293685913 1.3368927240371704 1.1933232545852661 0.9127650260925293 1.2698071002960205 0.8395351767539978 1.2482881546020508 1.1005851030349731 1.1226720809936523 0.748555064201355 1.0930317640304565 1.159603476524353 1.202652931213379 1.1874525547027588 0.7547105550765991 1.2963634729385376 0.7620465755462646 1.1967334747314453 1.1901469230651855 1.218571662902832 1.3184689283370972 1.3226871490478516 1.2654467821121216 1.3215782642364502 1.207862138748169 1.4474334716796875 1.1481579542160034 1.3641542196273804 1.313114881515503 0.9907285571098328 1.205051064491272 1.3350008726119995 1.229905366897583 0.795320451259613 1.4214236736297607 0.5822153091430664 1.3151113986968994 1.2689837217330933 1.2455182075500488 1.3725024461746216 1.2532048225402832 1.0617542266845703 1.411089539527893 0.966912567615509 1.3505796194076538 1.256317377090454 1.323164463043213 1.1981942653656006 1.197359323501587 1.192922830581665 1.117160439491272 1.2721542119979858 1.0335685014724731 1.289803147315979 1.2283306121826172 1.2991729974746704 1.2748234272003174 1.0992244482040405 1.1620526313781738 1.2380025386810303 1.4485664367675781 1.2475974559783936 1.2404974699020386 1.2634799480438232 1.2943528890609741 0.6587180495262146 1.1186798810958862 1.23052978515625 1.3220266103744507 1.3537360429763794 1.265331506729126 1.2519992589950562 1.2258884906768799 1.2318745851516724
18	1.1871	1.2305	1.3884	0.5822	1.1226720809936523 1.1531378030776978 1.1946446895599365 0.748555064201355 1.0930317640304565 0.941848635673523 1.1967334747314453 1.159603476524353 1.1874525547027588 0.7547105550765991 0.7620465755462646 1.1520061492919922 1.1901469230651855 1.3464875221252441 1.3331931829452515 1.218571662902832 1.3184689283370972 1.3257066011428833 1.3641542196273804 1.3226871490478516 1.3215782642364502 1.207862138748169 1.1481579542160034 1.38173246383667 1.313114881515503 1.337893009185791 1.169834852218628 1.2286105155944824 0.9174867272377014 1.3613089323043823 1.2529360055923462 1.3415124416351318 1.1738736629486084 1.1061125993728638 1.3454477787017822 1.2673628330230713 1.200810432434082 1.3225725889205933 1.306383490562439 1.3501726388931274 1.1132503747940063 1.2807414531707764 1.1618852615356445 1.1592280864715576 1.2027342319488525 1.2665363550186157 0.9907285571098328 1.0062816143035889 1.3151113986968994 1.205051064491272 1.229905366897583 0.795320451259613 0.5822153091430664 1.2619905471801758 1.2689837217330933 1.0636178255081177 1.3505796194076538 1.2455182075500488 1.2532048225402832 1.0617542266845703 0.966912567615509 1.3479316234588623 1.256317377090454 1.297764778137207 1.21311616897583 1.2719929218292236 0.9749690294265747 1.0054057836532593 1.2509747743606567 1.3059524297714233 1.2721542119979858 1.2404974699020386 1.1186798810958862 1.2519992589950562 1.27288019657135 1.2318745851516724 1.1981942653656006 1.197359323501587 1.117160439491272 1.3884295225143433 1.0335685014724731 1.2380025386810303 1.2475974559783936 1.303640365600586 1.2634799480438232 0.6587180495262146 1.2331898212432861 1.23052978515625 1.3614543676376343 1.2258884906768799 1.2939084768295288
12	1.2191	1.2358	1.4106	0.7620	0.7620465755462646 1.299343466758728 1.0930317640304565 1.0943405628204346 1.202652931213379 0.9867282509803772 1.228167176246643 1.1785078048706055 1.1967334747314453 1.1901469230651855 1.3483660221099854 0.966912567615509 1.2305972576141357 1.2748234272003174 1.1739022731781006 1.3435094356536865 1.1794874668121338 1.2519992589950562 1.2258884906768799 1.320502519607544 1.1339054107666016 1.2260303497314453 1.3600633144378662 1.2353113889694214 1.3530203104019165 1.1926146745681763 0.9880074262619019 1.3593169450759888 1.3725024461746216 0.9002554416656494 1.3383615016937256 1.2618452310562134 1.3505796194076538 1.256317377090454 1.016488790512085 1.3313418626785278 1.2357568740844727 1.3262749910354614 1.1784588098526 1.1133756637573242 1.307005524635315 1.2450393438339233 1.2474966049194336 1.0992244482040405 1.1620526313781738 1.2724510431289673 1.2514266967773438 1.3687515258789062 1.4106419086456299 1.2473801374435425 1.199386715888977 1.2656538486480713 1.322534203529358 1.3421063423156738 1.2318745851516724
15	1.2117	1.2467	1.4391	0.5822	1.3012639284133911 1.2827942371368408 1.326237678527832 1.2335851192474365 1.2947771549224854 1.2173148393630981 1.338496208190918 1.1933432817459106 1.235901117324829 1.1272145509719849 1.4074487686157227 1.2522704601287842 1.2433271408081055 1.2386218309402466 0.8437909483909607 1.2442799806594849 1.2767107486724854 1.3971554040908813 1.274275541305542 1.2592957019805908 1.2834675312042236 1.3189678192138672 1.0879602432250977 0.9907285571098328 1.364827036857605 1.042816400527954 0.795320451259613 1.2721126079559326 1.347670078277588 0.5822153091430664 1.4037628173828125 1.3055133819580078 1.2689837217330933 1.2434582710266113 1.0376172065734863 1.0617542266845703 1.3164292573928833 1.2194947004318237 0.966912567615509 1.3833903074264526 1.4391433000564575 1.256317377090454 1.2408223152160645 1.334130048751831 1.2936904430389404 1.1805744171142578 1.3145921230316162 1.0664668083190918 1.3316819667816162 1.0305064916610718 0.9757863283157349 1.233668565750122 1.3017480373382568 0.9009520411491394 1.3355586528778076 1.1575164794921875 1.0676758289337158 1.2155814170837402 1.3216817378997803 0.6587180495262146 1.390878677368164 1.3290640115737915 1.23052978515625 1.1817620992660522 1.1017274856567383 1.2035026550292969 1.2163678407669067 1.2906098365783691 1.3112454414367676 1.2490423917770386 1.3555214405059814 1.1169354915618896 1.3275301456451416 1.2798964977264404 1.2258884906768799 1.347678780555725 1.172659158706665 1.2421493530273438
